 ra_target, dec_target, ha_current, ra_current, dec_current, lst_current, epoch_current, utc_current, year_currently,Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32
12.5,12.4,-1.622263,12.500189,12.407635,10.877926,2000.0,20.21613,2025.561259,,,0.00011875146182535334,-39.25364861296696,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.41623085677983,57.879697897554216,-24.435235073962456,-20.301822370614403,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.4,-1.622098,12.500198,12.408067,10.878101,2000.0,20.216304,2025.561259,,,0.00011922810757005837,-39.236236965892665,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.42190321729706,57.88224972119834,-24.435255935743378,-20.30184452827267,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.4,-1.62178,12.500228,12.409196,10.878449,2000.0,20.216651,2025.561259,,,0.0001186196776371652,-39.25843429224676,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.42757778864961,57.884802539430524,-24.435277611600988,-20.301865713693548,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.4,-1.621452,12.500249,12.410156,10.878797,2000.0,20.216999,2025.561259,,,0.00011868764698294129,-39.25594896919687,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.43327764948847,57.887366734638626,-24.435298459770493,-20.301885144951157,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.31,-1.6035,12.500061,12.30853,10.896561,2000.0,20.234714,2025.561259,,,0.00011934345207218584,-39.23202204642137,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.81197724782274,58.056446930870024,-24.43670565521168,-20.303294247740975,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.31,-1.603182,12.500091,12.30851,10.896909,2000.0,20.235061,2025.561259,,,0.00011901213141836392,-39.2440911924839,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.81776435756683,58.059012217283254,-24.43672635602951,-20.303314948558807,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.31,-1.603012,12.500095,12.308645,10.897083,2000.0,20.235235,2025.561259,,,0.00011915518771445115,-39.2388802794375,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.82354438041025,58.06157393014561,-24.43674775669088,-20.30333537684345,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.31,-1.602671,12.500102,12.308818,10.897432,2000.0,20.235582,2025.561259,,,0.00011931799552374318,-39.232941895251116,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.8292999481894,58.06412165892414,-24.43676907262534,-20.303355757806006,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.31,-1.602513,12.500119,12.308904,10.897606,2000.0,20.235756,2025.561259,,,0.00011907037668375031,-39.24196912383534,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,129.83506147038824,58.066675105482304,-24.436791373468644,-20.303378058649308,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.22,-1.590187,12.499983,12.218568,10.909796,2000.0,20.247913,2025.561259,,,0.000118848906828931,-39.25007655356518,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.09206474565647,58.179974624582776,-24.437742027304576,-20.304329882435358,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.22,-1.58985,12.499995,12.218611,10.910145,2000.0,20.248261,2025.561259,,,0.0001194134676712507,-39.22946640806946,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.10133962229077,58.18404364116111,-24.437776529956903,-20.304363215137567,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.22,-1.589668,12.499987,12.218788,10.910319,2000.0,20.248434,2025.561259,,,0.0001193970229512701,-39.23006643689438,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.10708238712755,58.18656162266647,-24.43779861751397,-20.304385302694634,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.22,-1.589321,12.499988,12.218974,10.910667,2000.0,20.248782,2025.561259,,,0.00011913911833771128,-39.23946778024038,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.11284942491042,58.18909024692511,-24.43781978411117,-20.304406469291834,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.5,12.22,-1.588972,12.499987,12.219063,10.911016,2000.0,20.249129,2025.561259,,,0.00011861627846650725,-39.25856186287962,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.11859027881547,58.191607390560414,-24.43783906393858,-20.304425749119243,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.22,-1.65434,12.590085,12.222808,10.935745,2000.0,20.273791,2025.561259,,,0.00012040161215031545,-39.19367832379723,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.6507330795212,58.42255578660298,-24.4397944015522,-20.306382994081495,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.22,-1.654008,12.590102,12.223188,10.936094,2000.0,20.274139,2025.561259,,,0.00012039586960520515,-39.193885244318274,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.65662560971094,58.42509413355085,-24.439816722510315,-20.306405205833244,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.22,-1.653828,12.590095,12.223487,10.936268,2000.0,20.274312,2025.561259,,,0.00011991268226798622,-39.21134901183212,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.66251814323613,58.427626298018964,-24.439837301077645,-20.30642398625831,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.22,-1.653504,12.59012,12.223939,10.936616,2000.0,20.27466,2025.561259,,,0.00011971466105208068,-39.21852520124329,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.66826491428006,58.43009231749224,-24.439859124258824,-20.306445809439488,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.22,-1.65334,12.59013,12.224068,10.93679,2000.0,20.274833,2025.561259,,,0.00011955515944813775,-39.22431820866884,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,130.67419630663142,58.43264127025168,-24.439879793677346,-20.30646833371424,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.31,-1.625844,12.590151,12.312677,10.964307,2000.0,20.302275,2025.561259,,,0.00011963714241999711,-39.22134098751053,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.27106581179152,58.686063251161336,-24.44205211286286,-20.308639425413602,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.31,-1.6255,12.590155,12.313084,10.964655,2000.0,20.302622,2025.561259,,,0.00011964621256258318,-39.221014057548366,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.27706309789434,58.688582679837786,-24.442073304926442,-20.30866189745574,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.31,-1.625182,12.590185,12.313491,10.965003,2000.0,20.302969,2025.561259,,,0.00011984575021211906,-39.21377465582049,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.2830438605763,58.69109018291666,-24.442095142302104,-20.308683183786712,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.31,-1.625012,12.59019,12.313634,10.965177,2000.0,20.303143,2025.561259,,,0.0001196905445217918,-39.21941956263061,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.28902485612016,58.693601505434366,-24.442116199387094,-20.308702884567758,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.31,-1.624674,12.5902,12.314016,10.965526,2000.0,20.30349,2025.561259,,,0.00011927492086659975,-39.23452070425531,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.29499131953938,58.696105521687,-24.442138066588836,-20.308725216929478,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.4,-1.619422,12.590172,12.407293,10.97075,2000.0,20.308701,2025.561259,,,0.00011944080405350898,-39.22847304494441,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.41286164284855,58.74544339377253,-24.442564113395807,-20.30915079857647,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.4,-1.619093,12.590192,12.408566,10.971099,2000.0,20.309048,2025.561259,,,0.00011949818304613126,-39.2263882564009,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.41880215189363,58.74792545528869,-24.44258540327201,-20.309172992867225,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.4,-1.618938,12.590211,12.409165,10.971273,2000.0,20.309222,2025.561259,,,0.00011948748009191383,-39.22677732645135,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.42479418483475,58.75042701623409,-24.44260678441325,-20.309195376942547,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.4,-1.618601,12.590222,12.410365,10.971621,2000.0,20.309569,2025.561259,,,0.00011953665747583803,-39.22499627894134,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.4306622029505,58.7528770715035,-24.442627928906806,-20.309215739147348,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.4,-1.618446,12.590241,12.410964,10.971795,2000.0,20.309743,2025.561259,,,0.00011985782131371971,-39.21333803154013,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.43653607899645,58.755328172763974,-24.442648721294866,-20.30923540647553,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.49,-1.61005,12.59003,12.490994,10.97998,2000.0,20.317906,2025.561259,,,0.00011953716199242019,-39.22497113101716,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.61474611653074,58.82944626382118,-24.443291749188997,-20.30988034171829,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.49,-1.609708,12.590037,12.491582,10.980329,2000.0,20.318253,2025.561259,,,0.00011960122306254433,-39.222654378756616,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.62078034120768,58.83194660759718,-24.44331349008364,-20.30990139889972,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.49,-1.60954,12.590043,12.491816,10.980503,2000.0,20.318427,2025.561259,,,0.00011998145439907876,-39.20885868989247,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.6267980167955,58.834440605858326,-24.44333464564873,-20.309921330829393,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.49,-1.609205,12.590056,12.49238,10.980851,2000.0,20.318774,2025.561259,,,0.00011981699445204444,-39.214827567035954,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.63283708917837,58.836940160308416,-24.443356481917693,-20.309943771067527,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.49,-1.609038,12.590063,12.49271,10.981025,2000.0,20.318948,2025.561259,,,0.0001193307212758533,-39.23247975366585,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,131.6388653513701,58.83944008796507,-24.443377599414074,-20.309966191943374,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.58,-1.576005,12.590119,12.5843,11.014115,2000.0,20.351946,2025.561259,,,0.00012136575310529418,-39.159039986425284,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,132.37572060870576,59.140434797908725,-24.446014305253126,-20.312602897782423,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.58,-1.575663,12.590126,12.584862,11.014463,2000.0,20.352294,2025.561259,,,0.00012070579536425061,-39.1827191894057,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,132.3818813669371,59.14291186897698,-24.44603492453684,-20.312621651589776,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.58,-1.575325,12.590137,12.584894,11.014811,2000.0,20.352641,2025.561259,,,0.00011957155962596675,-39.223730501584264,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,132.38801070238742,59.14538215514288,-24.446057305837027,-20.312643991017694,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.58,-1.575149,12.590134,12.585041,11.014985,2000.0,20.352815,2025.561259,,,0.00011924590479724644,-39.235567311696016,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,132.39413023122495,59.14784862377802,-24.446079694357163,-20.312666379537827,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.59,12.58,-1.57481,12.590144,12.585386,11.015334,2000.0,20.353162,2025.561259,,,0.00012026182557414349,-39.198740511237354,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,132.40018350729022,59.15028494281572,-24.44610184048911,-20.312688525669774,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.58,-1.632249,12.680671,12.580012,11.048423,2000.0,20.386161,2025.561259,,,0.00011958101979248766,-39.223431050860434,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.15564620477272,59.45008428906061,-24.448768790247854,-20.315355475428518,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.58,-1.631905,12.680676,12.58052,11.048771,2000.0,20.386508,2025.561259,,,0.00011953028093310535,-39.225242618002895,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.16186100574876,59.45251513614273,-24.44879114564705,-20.315377830827714,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.58,-1.631755,12.6807,12.58069,11.048945,2000.0,20.386682,2025.561259,,,0.00011972009324629437,-39.21833154537403,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.16809033876902,59.45495218869164,-24.448813553319784,-20.315400238500448,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.58,-1.631444,12.680738,12.581173,11.049294,2000.0,20.387029,2025.561259,,,0.00012003750033419395,-39.20685626264421,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.17432069256296,59.45738928405515,-24.448835964664365,-20.31542264984503,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.58,-1.631282,12.68075,12.581391,11.049468,2000.0,20.387203,2025.561259,,,0.00012064545198636383,-39.18489635581641,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.18054953485833,59.45982405934087,-24.448857407775627,-20.31544505575257,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.49,-1.619631,12.680071,12.490631,11.060439,2000.0,20.398145,2025.561259,,,0.00011940439921066172,-39.229798077993195,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.42837728987126,59.55624179849882,-24.449725375742045,-20.316313340962232,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.49,-1.619275,12.680063,12.490767,11.060788,2000.0,20.398492,2025.561259,,,0.00011958816916761833,-39.22311969044032,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.4345214178388,59.55861813279532,-24.449746054727534,-20.316332739908198,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.49,-1.619117,12.680079,12.49086,11.060962,2000.0,20.398666,2025.561259,,,0.000119780777435717,-39.21613516843832,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.44073255733056,59.56102545393254,-24.449767781837323,-20.316354961334078,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.49,-1.61878,12.68009,12.490924,11.06131,2000.0,20.399013,2025.561259,,,0.00012021893694124795,-39.2002796869647,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.44696166054717,59.56343600763642,-24.449789070147663,-20.31637722075755,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.49,-1.618601,12.680086,12.490991,11.061484,2000.0,20.399187,2025.561259,,,0.00012069231954512935,-39.18320917230358,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.4530458053998,59.565790899611336,-24.449811957717756,-20.316398991715715,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.4,-1.602159,12.680014,12.398111,11.077855,2000.0,20.415513,2025.561259,,,0.00011920695697092058,-39.23698499608167,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.8298928390452,59.7105548744047,-24.451123453078015,-20.31771013825868,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.4,-1.60182,12.680023,12.398066,11.078203,2000.0,20.41586,2025.561259,,,0.00011931271966653108,-39.23313333525531,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.83611215484152,59.712928629774474,-24.45114550738935,-20.317732192570013,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.4,-1.601648,12.680025,12.398103,11.078377,2000.0,20.416034,2025.561259,,,0.0001196891377960003,-39.21946177014021,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.84224039251674,59.715265646542356,-24.451167238728623,-20.317753923909287,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.4,-1.601309,12.680035,12.398057,11.078726,2000.0,20.416381,2025.561259,,,0.00012035549630236617,-39.19536233099053,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.8484228648394,59.717622440069604,-24.45118788071928,-20.317775847570005,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.4,-1.600966,12.680039,12.398131,11.079074,2000.0,20.416728,2025.561259,,,0.00012119820020901527,-39.1650717552479,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,133.85453233821156,59.71994781673617,-24.45120888645156,-20.317797478980857,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.31,-1.584492,12.679936,12.308382,11.095444,2000.0,20.433054,2025.561259,,,0.00012066952509724213,-39.184055349801916,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.24230360349577,59.866639162722,-24.452552908720563,-20.31913959390123,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.31,-1.584138,12.67993,12.308177,11.095793,2000.0,20.433402,2025.561259,,,0.00012095885962047618,-39.17363737968293,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.24868903108612,59.86903887945481,-24.452574602291246,-20.319162056148336,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.31,-1.58396,12.679926,12.308231,11.095967,2000.0,20.433575,2025.561259,,,0.00012051846033205943,-39.18946634787072,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.2550409318754,59.871421260139485,-24.452595777087854,-20.319184369617155,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.31,-1.583617,12.679932,12.308292,11.096315,2000.0,20.433923,2025.561259,,,0.00012024586960242667,-39.19930597106808,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.26139144121314,59.87380218705931,-24.452618085668668,-20.319206678197965,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.31,-1.583433,12.679922,12.30837,11.096489,2000.0,20.434096,2025.561259,,,0.00011983886676303124,-39.214028853028026,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.26777363487233,59.876199284328145,-24.452640523396614,-20.31922911592591,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.22,-1.571172,12.680026,12.218171,11.108854,2000.0,20.446427,2025.561259,,,0.00011921743737731664,-39.236615101579595,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.55267490437384,59.98250983851307,-24.453619585393845,-20.320208177923142,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.22,-1.570823,12.680025,12.218246,11.109202,2000.0,20.446775,2025.561259,,,0.00011901946734257911,-39.243819726801505,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.55889537518786,59.98481884558791,-24.453643033999146,-20.320229924731933,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.22,-1.570652,12.680028,12.218271,11.109377,2000.0,20.446948,2025.561259,,,0.00011965293777829496,-39.220775506076244,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.5652207870486,59.98716533094016,-24.453663676969395,-20.32025199585848,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.22,-1.570315,12.68004,12.218299,11.109725,2000.0,20.447296,2025.561259,,,0.00011975110087317894,-39.217204290950896,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.57152674066512,59.989505912010344,-24.453685444463783,-20.32027403699308,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
12.68,12.22,-1.570138,12.680037,12.218348,11.109899,2000.0,20.447469,2025.561259,,,0.00012030958048299546,-39.19701099015107,,,,,,2.7253758907318115,,,,,,12.513728141784668,12.391121864318848,283.8457946777344,74.49114990234375,134.5778102549515,59.991834024094295,-24.453705890130124,-20.32029299948353,0.0,10.0,0.0,0.0,325.3699951171875,55.58000183105469,0.0,0.0,
